Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
1994:Q1,HS,5348686,6263936,1896007,561473,513943,1275213,349411,532611,1135279,915250,658548,226737,29965
1994:Q1,NoHS,2118303,2357892,739659,225062,110781,505150,71806,225813,479621,239589,157486,74341,7762
1994:Q2,College,12951217,14934809,3666881,972677,2225931,2058536,946209,1855648,3208927,1983592,1479099,350031,154462
1994:Q2,SomeCollege,5317791,6358802,1814021,579801,721038,1106218,297443,681044,1159237,1041011,757666,250091,33254
1994:Q2,HS,5455435,6405310,1950299,578631,507886,1310767,362850,544726,1150152,949875,678478,239730,31667
1994:Q2,NoHS,2155000,2401490,759262,228506,108261,518387,75609,232717,478748,246491,159872,78728,7891
1994:Q3,College,13061711,15059645,3671474,976603,2256917,2065295,965288,1883238,3240830,1997933,1487871,355538,154524
1994:Q3,SomeCollege,5412555,6482461,1850042,595303,745092,1121610,310998,688053,1171363,1069906,771790,265532,32584
1994:Q3,HS,5582177,6569596,1995253,598966,521593,1347626,380847,553698,1171613,987419,699374,255066,32979
1994:Q3,NoHS,2189219,2443337,776872,225642,108881,531725,79860,238982,481375,254118,162509,83816,7793
1994:Q4,College,13091808,15119663,3668167,973732,2214602,2070674,946730,1911582,3334176,2027855,1497799,366377,163679
1994:Q4,SomeCollege,5471676,6576163,1875489,609410,751105,1134555,309511,693939,1202154,1104487,785198,285343,33946
1994:Q4,HS,5670622,6702652,2034440,614952,520236,1382368,385935,562209,1202512,1032030,718868,278085,35077
1994:Q4,NoHS,2208024,2472269,783701,226042,107123,544185,82737,245156,483326,264245,164577,91363,8305
1995:Q1,College,13307191,15327832,3653971,974339,2354189,2084519,979915,1934862,3346037,2020642,1497633,361026,161983
1995:Q1,SomeCollege,5583274,6701140,1896924,624996,799732,1150140,327718,695994,1205636,1117866,792410,292474,32982
1995:Q1,HS,5822519,6874616,2071977,631997,554890,1421023,407961,568111,1218658,1052097,736169,279403,36525
1995:Q1,NoHS,2248701,2514674,792331,229364,110895,557386,87151,250760,486787,265973,166224,91642,8107
1995:Q2,College,13588838,15627805,3672151,978657,2510774,2109416,1016687,1962893,3377228,2038968,1507003,367213,164752
1995:Q2,SomeCollege,5693029,6836880,1927354,635935,851580,1167158,348152,697568,1209133,1143852,803473,307295,33084
1995:Q2,HS,5952930,7043140,2102414,649021,592379,1455204,432814,574008,1237300,1090211,758888,292816,38507
1995:Q2,NoHS,2277248,2550724,806389,220718,114904,570265,92053,256280,490115,273477,169473,95803,8201
1995:Q3,College,13844572,15918992,3617860,980184,2709241,2136051,1063248,2004078,3408330,2074420,1524078,375259,175083
1995:Q3,SomeCollege,5770001,6943651,1917824,646134,911937,1181546,370581,701616,1214012,1173650,815369,323644,34637
1995:Q3,HS,6033247,7162868,2085145,662860,637266,1486722,458376,582155,1250344,1129621,779162,309680,40779
1995:Q3,NoHS,2276700,2558139,792308,215846,119774,582030,96568,262075,489539,281440,171729,101016,8695
1995:Q4,College,14347207,16450463,3658296,992440,2958292,2203790,1111595,2037175,3488875,2103256,1533912,395155,174189
1995:Q4,SomeCollege,5923293,7140205,1957176,653088,959321,1206201,393890,716238,1254291,1216912,835919,343978,37015
1995:Q4,HS,6096255,7244817,2087845,666401,680816,1489425,466181,591206,1262942,1148562,780596,323893,44073
1995:Q4,NoHS,2232213,2515940,785931,217377,119644,566944,94904,251901,479240,283727,170081,105134,8512
1996:Q1,College,14722158,16865886,3697670,1008938,3092551,2273825,1160032,2063663,3569206,2143728,1559149,398436,186143
1996:Q1,SomeCollege,6036815,7288525,1995147,661218,976974,1227947,416214,725802,1285223,1251709,862519,349268,39922
1996:Q1,HS,6168284,7312319,2110677,670712,699309,1488495,472582,596369,1274175,1144036,787303,313228,43505
1996:Q1,NoHS,2199923,2479745,787168,221574,116049,550887,93070,240980,470017,279822,169888,101275,8659
1996:Q2,College,15098229,17287489,3760230,1024472,3250872,2347647,1194978,2098074,3611216,2189261,1588282,412287,188692
1996:Q2,SomeCollege,6132507,7426094,2036839,664260,998036,1247874,431932,736321,1310832,1293587,887437,363341,42809
1996:Q2,HS,6197298,7350739,2114835,672263,720999,1485429,473251,602377,1281585,1153441,788515,318444,46482
1996:Q2,NoHS,2153547,2432679,788904,217822,112992,534366,90761,230299,457536,279132,167974,102507,8651
1996:Q3,College,15391570,17629130,3838389,1044352,3283891,2424443,1238384,2132698,3666974,2237560,1621533,426479,189548
1996:Q3,SomeCollege,6186557,7520192,2074667,668778,988041,1265738,449595,744902,1328471,1333635,912208,376809,44618
1996:Q3,HS,6192895,7353692,2113219,675071,716303,1480128,474874,607032,1287066,1160797,789547,323034,48216
1996:Q3,NoHS,2099281,2377288,781818,216975,106776,517462,88439,219529,446289,278008,166075,103525,8408
1996:Q4,College,15958930,18247211,3898695,1057830,3478994,2497138,1352639,2195249,3766665,2288281,1650981,444831,192469
1996:Q4,SomeCollege,6294796,7666282,2099437,673288,1013642,1277582,489452,762827,1350054,1371487,933281,392450,45756
1996:Q4,HS,6233528,7402363,2124365,673390,742492,1468126,489072,619106,1285812,1168835,790060,331040,47735
1996:Q4,NoHS,2046445,2324309,766608,223420,104600,499175,85532,210297,434677,277863,164309,105558,7996
1997:Q1,College,16218135,18539878,3958105,1078289,3539109,2580798,1374804,2265312,3743460,2321743,1676951,444479,200313
1997:Q1,SomeCollege,6323199,7715189,2125151,677683,1006899,1292854,497184,782024,1333394,1391989,949824,392622,49543
1997:Q1,HS,6236249,7389104,2124236,674544,741181,1460689,483375,632399,1272680,1152856,785452,316352,51052
1997:Q1,NoHS,2001221,2271475,756096,226528,99316,482378,83043,201508,422606,270255,161221,100722,8312
1997:Q2,College,17213698,19592068,4042279,1095745,4145707,2673313,1520800,2323012,3791212,2378370,1711126,457566,209678
1997:Q2,SomeCollege,6541213,7966402,2165442,676637,1118803,1310575,555056,794822,1345067,1425189,969530,402726,52933
1997:Q2,HS,6379742,7534785,2132807,672680,843515,1456797,516227,641057,1271701,1155043,784672,317116,53255
1997:Q2,NoHS,1968480,2236903,754641,221902,105964,466839,83163,192193,412200,268422,159259,100630,8533
1997:Q3,College,17980720,20432250,4132416,1119638,4516719,2765237,1642963,2389327,3865950,2451530,1762996,472488,216046
1997:Q3,SomeCollege,6692099,8156660,2203002,677561,1174795,1325491,601288,809746,1364777,1464561,997357,413391,53813
1997:Q3,HS,6462712,7622930,2130594,674072,898440,1450428,539265,651717,1278414,1160217,790087,319023,51107
1997:Q3,NoHS,1926026,2193733,747307,218723,107033,451159,82364,183538,403609,267707,158840,100903,7964
1997:Q4,College,18449465,20958047,4206950,1136922,4659086,2850851,1658043,2483129,3963066,2508583,1795977,489070,223536
1997:Q4,SomeCollege,6747455,8244090,2228623,681275,1180660,1334750,601885,834214,1382683,1496635,1012401,426513,57721
1997:Q4,HS,6493311,7656716,2158299,672191,909675,1438368,527179,670173,1280830,1163404,782756,325791,54857
1997:Q4,NoHS,1886287,2152732,736416,227573,103470,434651,79327,176504,394792,266445,155225,102791,8429
1998:Q1,College,19653298,22211033,4320710,1159468,5368676,2959244,1817129,2529529,4056276,2557734,1837762,488535,231437
1998:Q1,SomeCollege,6995023,8512120,2275269,681508,1300535,1355667,661018,839597,1398527,1517097,1031432,425130,60535
1998:Q1,HS,6672623,7820580,2169995,672584,1024129,1441021,559899,674383,1278569,1147956,779496,311806,56654
1998:Q1,NoHS,1866825,2126700,733696,226501,110700,422119,79077,167456,387151,259876,152754,98572,8550
1998:Q2,College,20202243,22836005,4453776,1182924,5517521,3058044,1849942,2602762,4171036,2633762,1886658,508962,238142
1998:Q2,SomeCollege,7093162,8649586,2334502,682842,1304867,1369517,670290,854725,1432844,1556425,1055039,438764,62622
1998:Q2,HS,6741094,7902666,2210995,673828,1035662,1452274,556556,686681,1286671,1161573,785134,319323,57116
1998:Q2,NoHS,1838812,2100795,738773,228114,107374,410414,77327,160083,378710,261984,152870,100695,8419
1998:Q3,College,19906781,22605237,4608538,1217523,4909187,3145608,1741157,2655905,4327319,2698456,1935759,525712,236985
1998:Q3,SomeCollege,6966598,8557653,2392947,681300,1160301,1376521,622561,862038,1461986,1591055,1077901,449603,63551
1998:Q3,HS,6594577,7766364,2226518,680860,912948,1456806,510463,693535,1285233,1171787,789724,323469,58594
1998:Q3,NoHS,1780533,2043373,741254,217045,91113,397776,73363,152181,370640,262840,152773,101935,8132
1998:Q4,College,21399507,24185972,4786705,1238722,5882065,3204928,1969176,2696387,4407989,2786465,1998565,546972,240928
1998:Q4,SomeCollege,7222975,8825918,2408783,683990,1318261,1405165,698059,847885,1463775,1602943,1081019,454252,67672
1998:Q4,HS,6814028,8018392,2259783,685152,1045138,1477754,565484,689203,1295879,1204365,809867,337021,57477
1998:Q4,NoHS,1821256,2091167,737539,225899,115699,413385,78235,154093,366317,269912,159139,103027,7746
1999:Q1,College,21736702,24590668,4960133,1265830,5939256,3252134,2032303,2694307,4446706,2853967,2053769,555904,244294
1999:Q1,SomeCollege,7222676,8823160,2423057,681908,1298079,1427251,708807,819140,1464918,1600484,1080114,449202,71168
1999:Q1,HS,6792387,8012635,2270273,692384,1016895,1492074,573095,673642,1294272,1220248,828427,337023,54798
1999:Q1,NoHS,1832170,2104877,735874,221149,123975,427902,80924,154289,360765,272706,165327,100269,7110
1999:Q2,College,22566620,25521101,5155598,1293830,6466211,3302967,2136035,2770288,4396172,2954481,2116774,573973,263734
1999:Q2,SomeCollege,7334400,8946331,2446225,684396,1366494,1451477,735831,819419,1442489,1611932,1083139,450639,78154
1999:Q2,HS,6898788,8150145,2314605,701060,1070016,1509723,593952,681000,1279790,1251357,851136,346662,53559
1999:Q2,NoHS,1872181,2152474,747056,225560,140746,443575,84589,158209,352740,280293,172642,100307,7344
1999:Q3,College,22600040,25652610,5377977,1330207,6174621,3341615,2088837,2898492,4440860,3052570,2193588,595092,263890
1999:Q3,SomeCollege,7266770,8894046,2470050,685276,1283905,1469139,704121,838383,1443172,1627276,1091851,454538,80887
1999:Q3,HS,6832789,8118742,2347562,713976,986760,1519939,569810,703324,1277371,1285953,875569,360658,49726
1999:Q3,NoHS,1890407,2178822,757581,221242,142027,457950,85547,164607,349867,288415,180251,101608,6556
1999:Q4,College,24386791,27558352,5563644,1356433,7413504,3406802,2287899,2950627,4579443,3171560,2259450,614512,297598
1999:Q4,SomeCollege,7569377,9211343,2479755,687139,1479564,1501162,769800,830669,1463254,1641966,1092672,458694,90600
1999:Q4,HS,7122050,8434361,2387582,721876,1156571,1547492,622731,704374,1293735,1312310,887509,376857,47944
1999:Q4,NoHS,1956286,2251897,765024,225646,172465,476565,91934,167630,352633,295611,184632,103558,7421
2000:Q1,College,25194452,28459198,5835160,1394758,7846833,3457849,2380497,2953043,4591058,3264746,2316810,620027,327909
2000:Q1,SomeCollege,7688203,9329658,2524570,690959,1527378,1525447,792455,806360,1462489,1641456,1088400,453326,99730
2000:Q1,HS,7243984,8562703,2440635,735988,1192188,1565434,641526,691717,1295215,1318719,893407,378879,46433
2000:Q1,NoHS,2016731,2314024,790233,226214,187543,493290,95923,168422,352399,297293,187595,101533,8165
2000:Q2,College,25223791,28572694,6151750,1431753,7511392,3499906,2364123,3076633,4537138,3348904,2394130,643347,311427
2000:Q2,SomeCollege,7650702,9303596,2570951,695278,1441084,1544864,773922,823796,1453702,1652895,1095386,458375,99134
2000:Q2,HS,7219404,8572700,2506589,749101,1104459,1576711,627972,712324,1295545,1353296,914077,396378,42841
2000:Q2,NoHS,2052955,2357814,810289,228577,187369,508717,97828,174643,350391,304860,194502,103671,6687
2000:Q3,College,25672258,29132273,6443608,1468769,7474580,3548230,2400463,3213248,4583375,3460015,2473202,672237,314576
2000:Q3,SomeCollege,7697435,9369233,2614408,695758,1408529,1567510,776194,845277,1461557,1671798,1102493,466961,102344
2000:Q3,HS,7239303,8632208,2551442,761132,1065889,1590714,630769,735811,1296451,1392905,933592,420379,38934
2000:Q3,NoHS,2089051,2403830,831885,222516,192531,524869,100935,181328,349766,314779,201158,107496,6125
2000:Q4,College,25364316,28893528,6727586,1500638,6609281,3586587,2315974,3284952,4868511,3529212,2540038,705252,283922
2000:Q4,SomeCollege,7577155,9258063,2640209,701031,1235241,1584836,733674,844910,1518162,1680909,1104545,477189,99175
2000:Q4,HS,7101678,8538567,2614731,770398,901941,1596548,597328,740814,1316808,1436889,952602,446916,37371
2000:Q4,NoHS,2112761,2436834,851570,229690,179657,539190,101255,184908,350564,324072,208043,111911,4118
2001:Q1,College,25216748,28790964,7185758,1532059,5922965,3637384,2161083,3332694,5019022,3574216,2603070,717502,253644
2001:Q1,SomeCollege,7528374,9201263,2724428,704233,1095529,1608539,670015,836820,1561698,1672889,1104269,473491,95129
2001:Q1,HS,7087721,8536460,2731412,778173,771610,1608079,548313,738544,1360329,1448739,968183,449074,31482
2001:Q1,NoHS,2175690,2501609,896137,232283,168882,554677,100681,187165,361785,325920,214102,109658,2160
2001:Q2,College,26179055,29876680,7485356,1561074,6428531,3698873,2253238,3428491,5021116,3697624,2700455,741460,255709
2001:Q2,SomeCollege,7662110,9357151,2748910,704642,1161003,1637345,691807,844404,1569040,1695041,1121482,475611,97948
2001:Q2,HS,7202261,8690924,2778496,783202,817331,1634451,563564,748035,1365845,1488663,1003033,457926,27704
2001:Q2,NoHS,2215576,2551508,912602,229877,184032,566402,104103,191235,363257,335933,225049,109251,1633
2001:Q3,College,25503308,29381924,7779526,1594063,5395330,3751242,2088625,3500455,5272684,3878617,2808168,760064,310385
2001:Q3,SomeCollege,7470450,9198018,2776435,704809,967594,1661263,627886,844248,1615783,1727568,1138216,476628,112724
2001:Q3,HS,7026664,8543086,2824174,788762,645333,1651771,513427,749892,1369727,1516423,1020377,468562,27484
2001:Q3,NoHS,2203066,2546335,923163,223726,162993,575684,102933,193831,364005,343269,230792,109097,3380
2001:Q4,College,26666802,30581686,8005866,1623280,6129003,3838219,2193532,3477237,5314549,3914884,2860144,795770,258970
2001:Q4,SomeCollege,7652960,9404407,2827347,714153,1075864,1674343,657938,841084,1613678,1751447,1160650,493461,97336
2001:Q4,HS,7183519,8748632,2857302,797060,730605,1691476,543021,729667,1399501,1565113,1051870,488652,24591
2001:Q4,NoHS,2252185,2606299,959936,229807,175607,564424,102039,191853,382633,354113,239122,113944,1047
2002:Q1,College,27102981,31113900,8244124,1642823,6191998,3911131,2271458,3514241,5338125,4010920,2956430,795461,259029
2002:Q1,SomeCollege,7724978,9504637,2892098,720855,1071408,1680133,676108,857127,1606907,1779659,1193928,492091,93640
2002:Q1,HS,7281700,8849524,2904516,799142,721940,1719378,560949,724126,1419473,1567824,1058949,484117,24758
2002:Q1,NoHS,2282182,2634434,987083,235474,171960,550134,99585,192186,398012,352251,239503,111847,901
2002:Q2,College,26710065,30829406,8488172,1667915,5629324,3980524,2130747,3564694,5368030,4119341,3070225,811056,238060
2002:Q2,SomeCollege,7622207,9443453,2952343,729967,965884,1684298,625822,877665,1607475,1821246,1236256,499946,85044
2002:Q2,HS,7210692,8803761,2939129,803384,629561,1743055,528092,721351,1439189,1593070,1076184,493262,23624
2002:Q2,NoHS,2274271,2630196,1002986,241724,154555,534617,94112,192825,409377,355925,242376,113380,169
2002:Q3,College,25935062,30178322,8742629,1703495,4608573,4050769,1972713,3635010,5465133,4243260,3184553,829797,228910
2002:Q3,SomeCollege,7472225,9342157,3027335,737681,788096,1689284,572132,904819,1622810,1869932,1281741,508322,79869
2002:Q3,HS,7070574,8698437,2954355,811900,483310,1766136,492522,723174,1467040,1627863,1104569,499319,23975
2002:Q3,NoHS,2252737,2615177,1024690,237708,127313,518753,88367,194089,424256,362439,248297,114170,-28
2002:Q4,College,26591768,30972383,8985785,1731556,4914925,4135276,2062042,3550181,5592618,4380615,3302514,851989,226112
2002:Q4,SomeCollege,7588261,9511779,3105063,743837,826399,1701914,600439,884292,1649835,1923517,1328631,519273,75613
2002:Q4,HS,7134472,8799802,2974674,816603,506580,1797446,520159,687120,1497220,1665330,1131592,509750,23988
2002:Q4,NoHS,2264481,2633392,1050277,234188,129555,504526,87670,188820,438357,368911,253576,115996,-661
2003:Q1,College,26684987,31187462,9216904,1744612,4670643,4198036,2076464,3631747,5649056,4502475,3405745,855643,241087
2003:Q1,SomeCollege,7614997,9579271,3177768,750511,776731,1704704,603809,916244,1649504,1964274,1369654,519279,75341
2003:Q1,HS,7173810,8854395,3022292,814883,462249,1816716,527818,692309,1518127,1680585,1154196,501353,25036
2003:Q1,NoHS,2279946,2649774,1074308,239577,119937,487527,85171,190416,452838,369828,257646,112848,-666
2003:Q2,College,28074356,32823757,9471673,1767731,5541069,4270582,2273565,3729042,5770095,4749401,3559325,873384,316692
2003:Q2,SomeCollege,7861194,9908000,3264430,758660,902594,1713399,665696,953904,1649317,2046806,1432967,527982,85857
2003:Q2,HS,7351777,9077053,3064861,818693,553103,1843489,579847,701778,1515282,1725276,1191467,507230,26579
2003:Q2,NoHS,2303332,2682776,1094976,240974,132715,472039,85768,192616,463688,379444,264621,113334,1489
2003:Q3,College,28756662,33652297,9742979,1799860,5889038,4334734,2326662,3804886,5754138,4895635,3711494,889447,294694
2003:Q3,SomeCollege,7982117,10091580,3360909,766896,945119,1719350,682746,985911,1630649,2109463,1493761,537643,78059
2003:Q3,HS,7429476,9191722,3091315,827609,580454,1868212,598416,707017,1518700,1762246,1217857,517816,26573
2003:Q3,NoHS,2310019,2692956,1116676,236478,134280,455982,83993,194009,471538,382938,268234,114769,-65
2003:Q4,College,30093775,35125190,10006886,1828838,6631795,4402315,2509791,3860816,5884749,5031414,3828358,910474,292582
2003:Q4,SomeCollege,8256435,10424169,3460832,776499,1047151,1728563,742282,1012898,1655944,2167733,1544567,548856,74310
2003:Q4,HS,7623413,9435233,3132079,836721,656772,1898707,649682,708880,1552392,1811820,1251822,527574,32424
2003:Q4,NoHS,2331979,2724266,1142909,235543,142288,441007,84293,194772,483454,392286,274183,116028,2075
2004:Q1,College,31762763,36908312,10415644,1860060,7002806,4503878,2555477,3968410,6602038,5145549,3932171,910918,302460
2004:Q1,SomeCollege,8632003,10842781,3605359,789574,1091856,1756065,759855,1057272,1782801,2210778,1589205,549388,72185
2004:Q1,HS,7913708,9745500,3225223,849069,688332,1953212,670737,724475,1634453,1831792,1276055,522768,32969
2004:Q1,NoHS,2384677,2777384,1187767,239063,143237,430883,82748,197736,495950,392707,277209,113398,2100
2004:Q2,College,32244300,37570085,10781998,1896814,6968500,4609926,2583132,4187009,6542706,5325785,4087825,918998,318962
2004:Q2,SomeCollege,8803415,11086665,3753804,799655,1075896,1787420,771064,1137935,1760891,2283250,1657118,555135,70997
2004:Q2,HS,8043437,9920154,3290906,865724,671075,1996644,687319,767963,1640523,1876718,1315353,527388,33977
2004:Q2,NoHS,2401562,2800126,1218889,232921,137519,415863,80713,205118,509103,398564,282939,113018,2607
2004:Q3,College,32877892,38342714,11142800,1907641,6953478,4713099,2585774,4404320,6635602,5464822,4219570,938911,306341
2004:Q3,SomeCollege,9034600,11386830,3914332,808690,1063605,1819815,776934,1220356,1783098,2352230,1718749,567878,65603
2004:Q3,HS,8289827,10223793,3452453,873699,657934,2045491,702138,813821,1678257,1933966,1359147,542854,31965
2004:Q3,NoHS,2441305,2847019,1263491,237830,132362,401493,78767,212709,520368,405714,289682,115231,801
2004:Q4,College,34450502,40095061,11555513,1938552,7548299,4811443,2787065,4531483,6922706,5644559,4345490,960633,338436
2004:Q4,SomeCollege,9359678,11780708,4044705,828350,1145938,1893978,839899,1206063,1821775,2421029,1771424,581477,68128
2004:Q4,HS,8529081,10543275,3577209,891696,733014,2071312,741883,836645,1691516,2014194,1423761,558271,32162
2004:Q4,NoHS,2439049,2863635,1290105,239621,141617,385971,80517,213717,512087,424586,301064,119738,3784
2005:Q1,College,34967548,40688269,11910763,1956253,7565244,4871014,2791712,4670596,6922687,5720721,4429359,962205,329157
2005:Q1,SomeCollege,9532398,11990810,4175331,846964,1143185,1952254,840103,1197480,1835494,2458412,1814735,580326,63351
2005:Q1,HS,8697885,10782149,3743312,906541,738551,2081995,735242,865264,1711244,2084264,1507990,545086,31188
2005:Q1,NoHS,2422982,2862306,1304631,245380,142281,367104,79547,215649,507713,439323,317577,117357,4389
2005:Q2,College,35920083,41791720,12270994,1969332,7783791,4933057,2880784,4891310,7062451,5871637,4562331,973352,335954
2005:Q2,SomeCollege,9791531,12317061,4306509,868728,1171203,2014269,868964,1215852,1871536,2525530,1875835,587984,61711
2005:Q2,HS,8962433,11136283,3941029,921997,771862,2099637,751820,915963,1733976,2173850,1589830,551620,32400
2005:Q2,NoHS,2411459,2869676,1315764,258303,146269,349436,80019,220940,498945,458217,331859,119433,6925
2005:Q3,College,36958299,42985223,12669388,1979534,8192566,4989039,2996655,5140349,7017692,6026923,4695778,990371,340774
2005:Q3,SomeCollege,10073115,12671249,4467002,882976,1228170,2075417,904881,1244249,1868554,2598135,1938859,599660,59616
2005:Q3,HS,9248493,11522716,4136963,937041,832357,2118105,773713,976183,1748353,2274222,1676187,565270,32765
2005:Q3,NoHS,2405797,2884452,1338681,258364,153319,331764,80612,227559,494154,478655,346616,123084,8955
2005:Q4,College,37781865,43924351,13006168,1993035,8306593,5043413,3097230,5288076,7189837,6142486,4809305,1004545,328636
2005:Q4,SomeCollege,10315923,12975016,4599750,898904,1241679,2137418,937825,1242328,1917111,2659093,1993833,610424,54836
2005:Q4,HS,9499631,11869729,4321842,955089,856254,2138685,794709,1014295,1788854,2370098,1757316,578963,33819
2005:Q4,NoHS,2399582,2896601,1363904,259242,156084,314394,81298,230774,490905,497018,359770,126624,10624
2006:Q1,College,39080072,45386869,12989631,1998496,9385264,5101797,3192643,5361996,7357042,6306797,4945003,1008605,353189
2006:Q1,SomeCollege,10554044,13284549,4615321,919430,1399667,2202579,970377,1218507,1958668,2730506,2058156,615640,56710
2006:Q1,HS,9778034,12241684,4424157,970822,1013381,2163445,816248,1035806,1817826,2463651,1842320,585038,36293
2006:Q1,NoHS,2371167,2886619,1345525,272063,173281,297776,82091,231506,484376,515452,373048,128302,14102
2006:Q2,College,39113045,45572183,13155989,2011103,9095216,5151399,3185750,5528714,7444011,6459138,5075550,1014769,368819
2006:Q2,SomeCollege,10622625,13422832,4694448,935474,1352953,2263999,968767,1223819,1983372,2800206,2123252,619941,57013
2006:Q2,HS,9875099,12437872,4557012,989583,984513,2183406,811056,1080933,1831369,2562772,1937752,586077,38943
2006:Q2,NoHS,2329689,2864190,1347046,273070,170224,280268,81277,235642,476662,534500,388608,128824,17068
2006:Q3,College,39796403,46389023,13262893,2025695,9382030,5209639,3279145,5691408,7538214,6592620,5168212,1043465,380943
2006:Q3,SomeCollege,10797568,13661229,4752549,951136,1392295,2329821,1000550,1228067,2006812,2863661,2171836,635128,56697
2006:Q3,HS,10063598,12728543,4665232,1009004,1035819,2207697,831878,1125479,1853434,2664945,2023342,600405,41198
2006:Q3,NoHS,2294743,2848947,1349050,272443,175658,263701,82022,239604,466469,554204,402067,132443,19694
2006:Q4,College,40709627,47409504,13256623,2030547,10075872,5273723,3422262,5793350,7557127,6699877,5220229,1060616,419032
2006:Q4,SomeCollege,10994742,13901995,4766171,967140,1492450,2398080,1047988,1213560,2016606,2907253,2199695,646476,61082
2006:Q4,HS,10289974,13038985,4748306,1022982,1146210,2233338,864397,1154287,1869464,2749010,2087406,613824,47780
2006:Q4,NoHS,2266246,2836691,1340066,277590,186938,247606,83397,241256,459838,570445,410856,135800,23789
2007:Q1,College,41422460,48204401,13081074,2033537,10571866,5333156,3481172,5834587,7869009,6781942,5309343,1059168,413431
2007:Q1,SomeCollege,11110933,14053588,4709909,986421,1562005,2462805,1066665,1180186,2085598,2942655,2240722,644273,57660
2007:Q1,HS,10435708,13236201,4766871,1034952,1228757,2252336,873452,1166195,1913638,2800493,2151947,603031,45515
2007:Q1,NoHS,2222445,2800377,1307446,289723,195041,230636,83390,240500,453641,577932,419221,133700,25011
2007:Q2,College,41919780,48835487,13001742,2042869,10855969,5393578,3634188,5952740,7954402,6915707,5389639,1072916,453152
2007:Q2,SomeCollege,11196899,14190736,4686928,1004294,1598144,2522136,1117660,1169495,2092079,2993837,2277869,653725,62243
2007:Q2,HS,10519996,13398382,4788092,1047716,1278726,2282022,907633,1195426,1898767,2878386,2218276,613804,46306
2007:Q2,NoHS,2176938,2770192,1279006,296742,199726,225874,84889,242138,441817,593254,428363,136520,28371
2007:Q3,College,42561951,49559358,12861254,2052149,10946164,5452511,3711177,6016716,8519387,6997407,5462948,1110644,423815
2007:Q3,SomeCollege,11287044,14326066,4631253,1019130,1602998,2577886,1141201,1141405,2212193,3039022,2311190,672573,55259
2007:Q3,HS,10591249,13560099,4824058,1057342,1296660,2304092,918339,1207691,1951917,2968850,2285130,631426,52294
2007:Q3,NoHS,2134436,2742703,1258262,299322,201196,220312,84979,241389,437243,608267,438061,140909,29297
2007:Q4,College,42183900,49285365,12747408,2069230,10412483,5543846,3686778,5893861,8931760,7101466,5530993,1133966,436507
2007:Q4,SomeCollege,11061139,14147044,4554182,1030955,1508667,2558884,1107358,1118166,2268832,3085905,2342384,684145,59376
2007:Q4,HS,10414645,13408788,4714783,1070669,1209732,2333685,905232,1206071,1968616,2994144,2291308,648421,54415
2007:Q4,NoHS,2094647,2703192,1227639,303935,184258,230233,83551,236677,436899,608545,437454,142944,28147
2008:Q1,College,41117523,48322189,12443359,2095576,9649810,5632859,3525416,5561678,9413491,7204666,5590544,1140949,473173
2008:Q1,SomeCollege,10630452,13745981,4393190,1040810,1378749,2535181,1024938,1031575,2341537,3115529,2365573,682283,67673
2008:Q1,HS,10096095,13076237,4540782,1085350,1086500,2354131,850864,1146577,2012033,2980142,2283068,639450,57624
2008:Q1,NoHS,2023555,2624912,1180845,301642,164181,238927,79803,224103,435412,601358,434168,139326,27864
2008:Q2,College,40582550,47789283,12212256,2117330,9328499,5736801,3539311,5473009,9382077,7206733,5634154,1145970,426609
2008:Q2,SomeCollege,10364222,13481061,4266826,1044631,1314574,2515972,997960,1015952,2325147,3116839,2371217,685042,60580
2008:Q2,HS,9924684,12856340,4385106,1094364,1027057,2377222,839291,1146112,1987188,2931656,2231365,649376,50915
2008:Q2,NoHS,1962311,2547780,1135355,292417,150460,248354,78547,219702,422945,585469,421608,140065,23796
2008:Q3,College,39127756,46439005,11976207,2134982,8189359,5835734,3347781,5281411,9673531,7311249,5629744,1169734,511771
2008:Q3,SomeCollege,9932512,13066115,4129465,1051776,1129110,2491452,908473,969481,2386359,3133603,2365553,690179,77871
2008:Q3,HS,9575267,12499638,4244500,1099557,850616,2391180,777673,1116486,2019626,2924371,2213041,646104,65226
2008:Q3,NoHS,1888215,2469484,1091239,291418,126095,256331,74796,211386,418219,581269,417825,137796,25648
2008:Q4,College,37119018,44272193,11735880,2131372,6458134,5923192,2991985,4998270,10033360,7153175,5613982,1178340,360853
2008:Q4,SomeCollege,9424271,12516887,3992444,1052564,860920,2458766,765843,896808,2489543,3092616,2350299,689715,52602
2008:Q4,HS,9151047,12032833,4113235,1091838,602041,2392990,669989,1061628,2101112,2881786,2176008,640606,65172
2008:Q4,NoHS,1821144,2384371,1054065,290474,94904,262251,68051,199702,414924,563227,410160,135128,17939
2009:Q1,College,36071749,43209293,11511068,2130439,5804248,5997962,2921623,4717546,10126407,7137544,5632946,1169654,334944
2009:Q1,SomeCollege,9071235,12147795,3862534,1051708,753079,2417782,717548,825793,2519351,3076560,2351639,675183,49738
2009:Q1,HS,8887535,11708786,3977438,1084004,506622,2383110,640367,1006216,2111028,2821250,2157478,606850,56922
2009:Q1,NoHS,1756852,2304389,1016272,285905,79052,266122,66464,188016,402558,547537,406213,126456,14868
